2theta,intensity,b1,b2,h,k,l,phase,phase_idx
77.00226244921335,0.2995709756544207,0.0048945,7.269949696000001e-09,5,1,4,CaNi(PO3)4_15_sym,0
76.28073527764664,1.109261704644958,0.0048945,7.0408881e-09,7,1,2,CaNi(PO3)4_15_sym,0
75.90304791427604,0.007893287861979414,0.0048945,6.922572803999999e-09,7,3,1,CaNi(PO3)4_15_sym,0
76.53832001697253,9.017710069163522,0.0048945,7.1221784490000005e-09,6,4,-6,CaNi(PO3)4_15_sym,0
78.4412176502378,33.99760390001749,0.0048945,7.739776576e-09,4,0,-8,CaNi(PO3)4_15_sym,0
76.57271484363248,1.9344263480364343,0.0048945,7.132984848999999e-09,2,6,-4,CaNi(PO3)4_15_sym,0
78.38206884155625,2.3254042633090557,0.0048945,7.720258225e-09,1,3,6,CaNi(PO3)4_15_sym,0
76.80734110756696,0.42000604075489134,0.0048945,7.207670404e-09,9,1,-1,CaNi(PO3)4_15_sym,0
79.2077728534664,6.643338809715901,0.0048945,7.997188328999999e-09,5,1,-8,CaNi(PO3)4_15_sym,0
77.53562482261216,0.8613944344616172,0.0048945,7.442167823999999e-09,9,1,-6,CaNi(PO3)4_15_sym,0
77.04821416312299,8.09891141085869,0.0048945,7.2846225e-09,8,4,-3,CaNi(PO3)4_15_sym,0
78.56945579325304,0.9233641913682235,0.0048945,7.782591961e-09,6,2,3,CaNi(PO3)4_15_sym,0
79.35921020119201,1.11045346247282,0.0048945,8.048781225e-09,6,0,-8,CaNi(PO3)4_15_sym,0
79.84974182427324,10.530924241363635,0.0048945,8.216516025e-09,2,2,6,CaNi(PO3)4_15_sym,0
79.40684195640732,0.115514263489147,0.0048945,8.064938025e-09,3,3,5,CaNi(PO3)4_15_sym,0
79.25697219666928,0.13330839645430007,0.0048945,8.014009440999999e-09,2,4,5,CaNi(PO3)4_15_sym,0
77.48505330789375,1.5196655264723036,0.0048945,7.425613584e-09,1,7,0,CaNi(PO3)4_15_sym,0
77.70792530181242,0.611200789275501,0.0048945,7.498174464e-09,1,7,-1,CaNi(PO3)4_15_sym,0
77.9013862820681,17.123479732906215,0.0048945,7.561519849e-09,8,4,-4,CaNi(PO3)4_15_sym,0
78.25919263208209,2.738717695820056,0.0048945,7.679367424e-09,4,6,-4,CaNi(PO3)4_15_sym,0
79.9627839047846,8.112837901230575,0.0048945,8.255539599999998e-09,0,4,6,CaNi(PO3)4_15_sym,0
80.72063533410092,3.3214484301859626,0.0048945,8.519659203999999e-09,3,1,-8,CaNi(PO3)4_15_sym,0
78.05608323613006,13.38096080753367,0.0048945,7.612388001e-09,8,4,-2,CaNi(PO3)4_15_sym,0
78.45229128280187,1.2649845172880132,0.0048945,7.743472009000002e-09,4,6,1,CaNi(PO3)4_15_sym,0
78.27756788215494,24.961750306008454,0.0048945,7.685502889e-09,7,5,-3,CaNi(PO3)4_15_sym,0
80.99515679535288,0.6970020352825731,0.0048945,8.616480625e-09,0,2,7,CaNi(PO3)4_15_sym,0
78.57695896319913,8.345063207764934,0.0048945,7.785062288999998e-09,7,5,-2,CaNi(PO3)4_15_sym,0
81.25682965958595,2.442641782444349,0.0048945,8.709368976e-09,1,3,-7,CaNi(PO3)4_15_sym,0
78.88171685337913,0.03515716917357512,0.0048945,7.887216099999999e-09,9,3,-3,CaNi(PO3)4_15_sym,0
79.02639732992681,1.6205875353657548,0.0048945,7.935959056000001e-09,9,3,-4,CaNi(PO3)4_15_sym,0
79.77680835778901,1.9191537720352467,0.0048945,8.191517049e-09,0,6,4,CaNi(PO3)4_15_sym,0
79.11828185456807,23.68258996590222,0.0048945,7.966990564000001e-09,1,7,1,CaNi(PO3)4_15_sym,0
79.9559039377005,0.7003646081996083,0.0048945,8.253177409000001e-09,2,6,3,CaNi(PO3)4_15_sym,0
82.37693545054621,1.0208596816231474,0.0048945,9.113375296000002e-09,2,0,-8,CaNi(PO3)4_15_sym,0
79.53426650511713,18.959613052046574,0.0048945,8.108462209e-09,10,0,-4,CaNi(PO3)4_15_sym,0
80.5564753953562,0.0035088628925064617,0.0048945,8.461976121e-09,8,2,-7,CaNi(PO3)4_15_sym,0
82.09100888548735,0.05211616399418835,0.0048945,9.009236889e-09,4,2,-8,CaNi(PO3)4_15_sym,0
81.0155613830961,1.6135295766157638,0.0048945,8.623722496e-09,3,5,-6,CaNi(PO3)4_15_sym,0
79.82935865211302,2.830386166109235,0.0048945,8.209628448999998e-09,7,5,-4,CaNi(PO3)4_15_sym,0
80.9281175439316,4.950351170177622,0.0048945,8.592733808999999e-09,7,3,-7,CaNi(PO3)4_15_sym,0
79.78242422403846,2.1516070143799193,0.0048945,8.193508324000001e-09,1,7,-2,CaNi(PO3)4_15_sym,0
80.70877538744298,24.67305452509305,0.0048945,8.515413841000001e-09,6,4,2,CaNi(PO3)4_15_sym,0
80.8481662826121,1.1355435771041478,0.0048945,8.564577025e-09,5,5,2,CaNi(PO3)4_15_sym,0
82.01829739482018,10.159810050602577,0.0048945,8.982869284e-09,4,4,-7,CaNi(PO3)4_15_sym,0
80.59847576477334,0.4864413736009726,0.0048945,8.476700761e-09,8,4,-5,CaNi(PO3)4_15_sym,0
82.58701015468706,4.31077040612111,0.0048945,9.190098225e-09,4,2,5,CaNi(PO3)4_15_sym,0
81.16933430541053,0.01301905679416071,0.0048945,8.678226649e-09,8,2,1,CaNi(PO3)4_15_sym,0
80.58374369013553,4.730607667030575,0.0048945,8.471545681e-09,9,3,-2,CaNi(PO3)4_15_sym,0
82.14132292242971,0.1998631920861861,0.0048945,9.027470169000002e-09,1,5,5,CaNi(PO3)4_15_sym,0
80.72197768630593,4.842120929423929,0.0048945,8.520028416000001e-09,7,5,-1,CaNi(PO3)4_15_sym,0
80.9050031021257,0.8722746190655052,0.0048945,8.584578409e-09,8,4,-1,CaNi(PO3)4_15_sym,0
82.54133851489335,3.838945135530433,0.0048945,9.173425284000001e-09,7,1,-8,CaNi(PO3)4_15_sym,0
81.0152337461503,0.2318240873906177,0.0048945,8.623536768999998e-09,9,3,-5,CaNi(PO3)4_15_sym,0
83.75431594682246,21.622639668414916,0.0048945,9.624002404e-09,1,1,7,CaNi(PO3)4_15_sym,0
82.43810419834583,2.3092139182867517,0.0048945,9.135727561000002e-09,4,4,4,CaNi(PO3)4_15_sym,0
82.99925317854975,0.7097984608409232,0.0048945,9.342189025e-09,6,2,-8,CaNi(PO3)4_15_sym,0
81.1665896939213,5.625240926079538,0.0048945,8.677295104000001e-09,3,7,-1,CaNi(PO3)4_15_sym,0
82.30218409760455,3.9594791821010586,0.0048945,9.086093041e-09,5,5,-6,CaNi(PO3)4_15_sym,0
84.32746767251018,7.407721162371486,0.0048945,9.841235209e-09,3,1,6,CaNi(PO3)4_15_sym,0
82.20782099080786,3.7602490328673417,0.0048945,9.0516196e-09,9,1,0,CaNi(PO3)4_15_sym,0
81.82665831632805,3.1480198573691736,0.0048945,8.913625744000001e-09,3,7,-2,CaNi(PO3)4_15_sym,0
82.1312462060121,2.6648162642319497,0.0048945,9.023860036e-09,6,6,-2,CaNi(PO3)4_15_sym,0
83.59302008182436,0.00793324416226723,0.0048945,9.563470849000001e-09,3,5,4,CaNi(PO3)4_15_sym,0
83.20964329822895,0.6136766950283712,0.0048945,9.420255364000001e-09,9,1,-7,CaNi(PO3)4_15_sym,0
82.48470445730491,19.326052563011018,0.0048945,9.152748899999999e-09,10,0,-2,CaNi(PO3)4_15_sym,0
82.57832016563206,27.60759124711511,0.0048945,9.187030801e-09,1,7,2,CaNi(PO3)4_15_sym,0
82.34238772071244,24.53054765958133,0.0048945,9.100587608999999e-09,3,7,0,CaNi(PO3)4_15_sym,0
84.53383659879252,7.994187780734573,0.0048945,9.919960801000001e-09,2,4,-7,CaNi(PO3)4_15_sym,0
83.47476131796981,13.985260452613788,0.0048945,9.519124355999999e-09,2,6,-5,CaNi(PO3)4_15_sym,0
82.53219719721181,0.036557576277922374,0.0048945,9.170169121e-09,6,6,-3,CaNi(PO3)4_15_sym,0
84.29712053706353,9.111614834450762,0.0048945,9.829731025e-09,5,3,4,CaNi(PO3)4_15_sym,0
83.59157736241836,0.6721128998460538,0.0048945,9.562884099999999e-09,7,3,2,CaNi(PO3)4_15_sym,0
83.20644979300278,9.544384612843098,0.0048945,9.419090704000001e-09,7,5,-5,CaNi(PO3)4_15_sym,0
84.5510300642396,4.3154234707852845,0.0048945,9.926535424e-09,1,5,-6,CaNi(PO3)4_15_sym,0
84.31636329417766,15.170046399540473,0.0048945,9.836870761e-09,6,4,-7,CaNi(PO3)4_15_sym,0
83.74050017245781,1.7272719674119115,0.0048945,9.618901776e-09,4,6,-5,CaNi(PO3)4_15_sym,0
85.991716264332,12.476777291280595,0.0048945,1.0485759999999998e-08,2,2,-8,CaNi(PO3)4_15_sym,0
83.17255970012756,11.10691017040094,0.0048945,9.406478168999999e-09,10,2,-4,CaNi(PO3)4_15_sym,0
83.67409457274665,3.093346491532439,0.0048945,9.594006600999999e-09,1,7,-3,CaNi(PO3)4_15_sym,0
84.00668276340195,0.028167426786157117,0.0048945,9.719396568999999e-09,4,6,2,CaNi(PO3)4_15_sym,0
83.93301733916212,0.022031959337571988,0.0048945,9.691418024999999e-09,10,0,-6,CaNi(PO3)4_15_sym,0
85.0948509879384,25.81276234208639,0.0048945,1.01364624e-08,8,0,-8,CaNi(PO3)4_15_sym,0
83.56133474567578,13.108905376603406,0.0048945,9.551543824e-09,6,6,-1,CaNi(PO3)4_15_sym,0
85.54539663091468,14.511664602158442,0.0048945,1.0310371599999999e-08,6,0,4,CaNi(PO3)4_15_sym,0
83.72473938203954,0.028065907217387352,0.0048945,9.613018116000001e-09,10,2,-3,CaNi(PO3)4_15_sym,0
87.02845171609077,7.680536179984847,0.0048945,1.0899360000000001e-08,1,1,-8,CaNi(PO3)4_15_sym,0
84.1064010099326,1.8896351573636834,0.0048945,9.757093283999999e-09,9,3,-1,CaNi(PO3)4_15_sym,0
84.31399222198667,1.494200976968024,0.0048945,9.836077329e-09,3,7,-3,CaNi(PO3)4_15_sym,0
85.78351845244568,0.10593017651219619,0.0048945,1.0404e-08,7,1,3,CaNi(PO3)4_15_sym,0
84.44760120399188,4.116787225120944,0.0048945,9.887120356e-09,10,2,-5,CaNi(PO3)4_15_sym,0
86.46111063493586,8.571219155138964,0.0048945,1.06729561e-08,5,3,-8,CaNi(PO3)4_15_sym,0
84.81943361425574,2.476655975263424,0.0048945,1.0030022499999998e-08,9,3,-6,CaNi(PO3)4_15_sym,0
84.68062185439426,0.7916151126052413,0.0048945,9.976214161e-09,7,5,0,CaNi(PO3)4_15_sym,0
85.09968833449184,4.520862229559789,0.0048945,1.01384761e-08,8,4,-6,CaNi(PO3)4_15_sym,0
84.7595086469687,7.6712489162256015,0.0048945,1.00060009e-08,6,6,-4,CaNi(PO3)4_15_sym,0
85.85331347045869,7.34514403100716,0.0048945,1.0432579599999998e-08,8,0,2,CaNi(PO3)4_15_sym,0
85.55486189560688,0.47188459567759267,0.0048945,1.03144336e-08,8,4,0,CaNi(PO3)4_15_sym,0
85.33960629913469,0.02113179271617818,0.0048945,1.0231322500000001e-08,3,7,1,CaNi(PO3)4_15_sym,0
87.9518012222887,0.3484736502301867,0.0048945,1.12741924e-08,3,3,-8,CaNi(PO3)4_15_sym,0
86.09877368838146,18.150371289681235,0.0048945,1.05288121e-08,10,2,-2,CaNi(PO3)4_15_sym,0
88.73937531092034,14.681253514254802,0.0048945,1.159929e-08,5,1,5,CaNi(PO3)4_15_sym,0
87.74418118640942,0.01073103462590115,0.0048945,1.1189408399999998e-08,2,6,4,CaNi(PO3)4_15_sym,0
86.8078654208465,13.157796050021258,0.0048945,1.0811840400000002e-08,6,6,0,CaNi(PO3)4_15_sym,0
88.0031663134821,15.16585527282538,0.0048945,1.1295438400000002e-08,0,6,5,CaNi(PO3)4_15_sym,0
87.53876980407055,1.6638718545268232,0.0048945,1.1107052100000002e-08,10,2,-6,CaNi(PO3)4_15_sym,0
88.69561240337569,1.4276329984636353,0.0048945,1.1582064400000001e-08,8,2,-8,CaNi(PO3)4_15_sym,0
89.14462294564925,3.2137321949929,0.0048945,1.1767910400000001e-08,6,2,4,CaNi(PO3)4_15_sym,0
87.82887032627607,1.4334885042759757,0.0048945,1.12254025e-08,1,7,3,CaNi(PO3)4_15_sym,0
91.05605627467912,0.09572748568798589,0.0048945,1.25843524e-08,0,0,8,CaNi(PO3)4_15_sym,0
88.37664486875647,8.493653544756208,0.0048945,1.1449e-08,7,5,-6,CaNi(PO3)4_15_sym,0
88.87924305229622,5.081784447295942,0.0048945,1.16575209e-08,5,5,3,CaNi(PO3)4_15_sym,0
89.75254286208198,0.07714476767910221,0.0048945,1.2025315600000001e-08,7,3,-8,CaNi(PO3)4_15_sym,0
90.95627271538541,0.11058454848203614,0.0048945,1.25395204e-08,1,3,7,CaNi(PO3)4_15_sym,0
89.43204442497476,1.3184983768452578,0.0048945,1.18897216e-08,6,4,3,CaNi(PO3)4_15_sym,0
88.607348369633,1.2044204246113932,0.0048945,1.15455025e-08,3,7,-4,CaNi(PO3)4_15_sym,0
89.45161958110994,9.965207921738775,0.0048945,1.1898446400000002e-08,8,2,2,CaNi(PO3)4_15_sym,0
90.68870366490927,4.395751186921325,0.0048945,1.24255609e-08,2,4,6,CaNi(PO3)4_15_sym,0
91.25507702566952,0.8371764575620951,0.0048945,1.2669753600000001e-08,5,1,-9,CaNi(PO3)4_15_sym,0
88.79547090565062,4.906388180412512,0.0048945,1.16229961e-08,6,6,-5,CaNi(PO3)4_15_sym,0
89.35342035031896,0.5656470829997099,0.0048945,1.1857032099999999e-08,9,1,1,CaNi(PO3)4_15_sym,0
89.3518189073569,1.378100738562928,0.0048945,1.1854854400000001e-08,1,7,-4,CaNi(PO3)4_15_sym,0
88.65035510054194,19.596155591069373,0.0048945,1.15627009e-08,5,7,-2,CaNi(PO3)4_15_sym,0
91.76089844589119,11.793729314522599,0.0048945,1.2891331600000001e-08,4,0,6,CaNi(PO3)4_15_sym,0
90.78432543661113,48.10172640247059,0.0048945,1.2465722500000001e-08,3,5,-7,CaNi(PO3)4_15_sym,0
91.52617879974821,0.8087274665104259,0.0048945,1.2787086399999998e-08,3,3,6,CaNi(PO3)4_15_sym,0
89.42213487052064,6.046045995852235,0.0048945,1.18853604e-08,9,3,0,CaNi(PO3)4_15_sym,0
90.6761411247148,0.4425889540871198,0.0048945,1.2418873600000001e-08,5,5,-7,CaNi(PO3)4_15_sym,0
91.81755396607643,5.224670283756824,0.0048945,1.29163225e-08,0,4,7,CaNi(PO3)4_15_sym,0
90.63041739682895,1.397730695240589,0.0048945,1.2398822499999999e-08,9,1,-8,CaNi(PO3)4_15_sym,0
89.37851539273271,1.1502095749131953,0.0048945,1.18679236e-08,5,7,-1,CaNi(PO3)4_15_sym,0
90.41535319369268,0.047590827704065614,0.0048945,1.2307683600000002e-08,9,3,-7,CaNi(PO3)4_15_sym,0
89.7378934402374,3.348713348342399,0.0048945,1.20187369e-08,5,7,-3,CaNi(PO3)4_15_sym,0
90.1391333452346,2.7472712634533636,0.0048945,1.2190368099999999e-08,3,7,2,CaNi(PO3)4_15_sym,0
90.42834669202372,1.370805064236777,0.0048945,1.2312121599999999e-08,7,5,1,CaNi(PO3)4_15_sym,0
90.97793028047892,13.006033737515935,0.0048945,1.25484804e-08,4,6,-6,CaNi(PO3)4_15_sym,0
93.08774222770892,2.3086982351974354,0.0048945,1.347921e-08,2,2,7,CaNi(PO3)4_15_sym,0
90.28133365766757,2.704599345336399,0.0048945,1.22500624e-08,10,2,-1,CaNi(PO3)4_15_sym,0
90.27444337562669,1.3244361550216388,0.0048945,1.22478489e-08,11,1,-4,CaNi(PO3)4_15_sym,0
91.31810822216661,0.5449260556056215,0.0048945,1.26967824e-08,4,6,3,CaNi(PO3)4_15_sym,0
91.38470726600217,4.8707930627880405,0.0048945,1.27260961e-08,8,4,-7,CaNi(PO3)4_15_sym,0
92.90159105793168,1.6814582702635938,0.0048945,1.33957476e-08,4,4,-8,CaNi(PO3)4_15_sym,0
90.4706176534589,8.430896633219607,0.0048945,1.23321025e-08,0,8,0,CaNi(PO3)4_15_sym,0
92.09468248409942,10.24335148878741,0.0048945,1.30370724e-08,2,6,-6,CaNi(PO3)4_15_sym,0
94.12705026520753,6.912542474095993,0.0048945,1.394761e-08,3,1,-9,CaNi(PO3)4_15_sym,0
90.85128072718976,3.6905696405929262,0.0048945,1.2494768400000001e-08,11,1,-5,CaNi(PO3)4_15_sym,0
92.8436346483794,0.5195726699641474,0.0048945,1.33702969e-08,1,5,6,CaNi(PO3)4_15_sym,0
93.16465853861241,8.54642350425169,0.0048945,1.3514062500000001e-08,7,1,-9,CaNi(PO3)4_15_sym,0
94.22156737816763,3.6714929192483634,0.0048945,1.3990158399999999e-08,1,3,-8,CaNi(PO3)4_15_sym,0
94.65457325946024,4.617278949926501,0.0048945,1.41895744e-08,0,2,8,CaNi(PO3)4_15_sym,0
93.39354083449679,1.7038613669980793,0.0048945,1.36165561e-08,4,4,5,CaNi(PO3)4_15_sym,0
91.9895900001957,0.6236432370453769,0.0048945,1.29914404e-08,8,4,1,CaNi(PO3)4_15_sym,0
91.85898944848239,0.16151441580715367,0.0048945,1.29345129e-08,6,6,1,CaNi(PO3)4_15_sym,0
91.51307359274752,13.311463315352457,0.0048945,1.2782563600000001e-08,11,1,-3,CaNi(PO3)4_15_sym,0
92.97722195003821,2.8477677918854596,0.0048945,1.3428174399999999e-08,7,3,3,CaNi(PO3)4_15_sym,0
91.3783668161422,1.2867248776928408,0.0048945,1.272384e-08,0,8,1,CaNi(PO3)4_15_sym,0
94.79279865185579,2.978357665093523,0.0048945,1.4251584399999999e-08,4,2,-9,CaNi(PO3)4_15_sym,0
94.31108924115122,4.094641746864358,0.0048945,1.4030402500000001e-08,6,2,-9,CaNi(PO3)4_15_sym,0
92.43801624247477,0.07025231939795083,0.0048945,1.3188225600000001e-08,10,2,-7,CaNi(PO3)4_15_sym,0
91.92213432980375,0.009070268344140086,0.0048945,1.29618225e-08,5,7,0,CaNi(PO3)4_15_sym,0
93.80303177793849,4.459860432242428,0.0048945,1.3801550399999999e-08,6,4,-8,CaNi(PO3)4_15_sym,0
93.84990465895163,15.38842611212366,0.0048945,1.3822704900000001e-08,3,5,5,CaNi(PO3)4_15_sym,0
92.68234324092836,2.2989355139081513,0.0048945,1.3296396100000001e-08,10,0,0,CaNi(PO3)4_15_sym,0
92.64131525478436,0.13831681950835828,0.0048945,1.32802576e-08,5,7,-4,CaNi(PO3)4_15_sym,0
95.36174225636135,2.23060377074424,0.0048945,1.45154304e-08,4,2,6,CaNi(PO3)4_15_sym,0
92.38706548120327,1.8175134854491015,0.0048945,1.3167562499999999e-08,2,8,-1,CaNi(PO3)4_15_sym,0
93.2448476847417,10.363380164508197,0.0048945,1.354896e-08,11,1,-6,CaNi(PO3)4_15_sym,0
92.86021784503419,1.299692580495575,0.0048945,1.33772356e-08,2,8,0,CaNi(PO3)4_15_sym,0
95.67810935713554,1.312694924111044,0.0048945,1.4662788099999999e-08,1,5,-7,CaNi(PO3)4_15_sym,0
93.33368827308398,3.1677280682308173,0.0048945,1.35885649e-08,9,5,-3,CaNi(PO3)4_15_sym,0
93.47579458021913,1.5907541013629898,0.0048945,1.3653922499999998e-08,9,5,-4,CaNi(PO3)4_15_sym,0
95.93726371667859,1.1746209839488837,0.0048945,1.4781696399999999e-08,5,3,5,CaNi(PO3)4_15_sym,0
93.73136562142996,4.133163737046889,0.0048945,1.37686756e-08,2,8,-2,CaNi(PO3)4_15_sym,0
94.64320702717352,11.520932962205896,0.0048945,1.41824281e-08,6,6,-6,CaNi(PO3)4_15_sym,0
96.7923219435277,0.16895925914556226,0.0048945,1.5183168400000002e-08,2,4,-8,CaNi(PO3)4_15_sym,0
93.97534912541379,0.9531000104237829,0.0048945,1.38791961e-08,10,4,-4,CaNi(PO3)4_15_sym,0
94.71061742820746,10.603473140339824,0.0048945,1.42134084e-08,3,7,-5,CaNi(PO3)4_15_sym,0
94.8786226417554,0.3957941793816553,0.0048945,1.4292202500000002e-08,1,7,4,CaNi(PO3)4_15_sym,0
94.10429190699968,7.059001142767526,0.0048945,1.3938163600000001e-08,0,8,2,CaNi(PO3)4_15_sym,0
95.35217336956973,26.359485381196244,0.0048945,1.4510611599999999e-08,7,5,-7,CaNi(PO3)4_15_sym,0
98.09824411217554,1.5822074914062239,0.0048945,1.58080329e-08,1,1,8,CaNi(PO3)4_15_sym,0
95.56419969678504,1.6311558813364735,0.0048945,1.4609556899999999e-08,10,0,-8,CaNi(PO3)4_15_sym,0
94.5710269363485,0.6300092168738779,0.0048945,1.41514816e-08,11,1,-2,CaNi(PO3)4_15_sym,0
94.525033312824,4.238409298599056,0.0048945,1.4130076900000001e-08,10,4,-3,CaNi(PO3)4_15_sym,0
98.23442954511513,0.25611972378167197,0.0048945,1.5873480100000002e-08,3,1,7,CaNi(PO3)4_15_sym,0
96.98887510586002,1.3447940228989885,0.0048945,1.527696e-08,7,1,4,CaNi(PO3)4_15_sym,0
95.01121628312482,0.5770619851069385,0.0048945,1.435204e-08,9,5,-2,CaNi(PO3)4_15_sym,0
95.24614692170456,0.22688666540127456,0.0048945,1.4460062499999999e-08,10,4,-5,CaNi(PO3)4_15_sym,0
95.15347618370228,0.013669300479569688,0.0048945,1.4419206400000001e-08,2,8,1,CaNi(PO3)4_15_sym,0
95.14078839651074,0.09309822212407162,0.0048945,1.4412002500000001e-08,8,6,-3,CaNi(PO3)4_15_sym,0
95.43850799183436,0.0594140191214009,0.0048945,1.4549184399999998e-08,9,5,-5,CaNi(PO3)4_15_sym,0
98.47183968009728,0.1855663584717513,0.0048945,1.5987073599999996e-08,5,3,-9,CaNi(PO3)4_15_sym,0
97.31258001248797,3.1902055277640557,0.0048945,1.54306084e-08,2,6,5,CaNi(PO3)4_15_sym,0
96.28706390085914,6.887691160491775,0.0048945,1.4947507600000004e-08,10,2,0,CaNi(PO3)4_15_sym,0
96.55460537733724,18.795498398689833,0.0048945,1.5072472899999998e-08,9,3,1,CaNi(PO3)4_15_sym,0
96.84551815042856,2.518651511635678,0.0048945,1.52102889e-08,1,7,-5,CaNi(PO3)4_15_sym,0
95.9765242214368,4.604657714533734,0.0048945,1.48011556e-08,8,6,-4,CaNi(PO3)4_15_sym,0
96.76236994877362,2.781073281732657,0.0048945,1.51708489e-08,3,7,3,CaNi(PO3)4_15_sym,0
96.29197461142601,12.218550838615062,0.0048945,1.4947507600000004e-08,5,7,1,CaNi(PO3)4_15_sym,0
98.01221164154816,5.918566403678168,0.0048945,1.5765313600000003e-08,0,6,6,CaNi(PO3)4_15_sym,0
96.12848444265907,1.5646366097237678,0.0048945,1.4871802499999999e-08,8,6,-2,CaNi(PO3)4_15_sym,0
100.0945921166865,3.2571855921006345,0.0048945,1.6778020899999998e-08,2,2,-9,CaNi(PO3)4_15_sym,0
98.6349466677885,0.23306550395779957,0.0048945,1.6065562499999998e-08,8,2,-9,CaNi(PO3)4_15_sym,0
97.84116402808618,1.680314140611372,0.0048945,1.5682552899999997e-08,9,3,-8,CaNi(PO3)4_15_sym,0
96.90231854379603,9.143303912423486,0.0048945,1.52374336e-08,2,8,-3,CaNi(PO3)4_15_sym,0
96.89981531193233,1.014275508398011,0.0048945,1.52349649e-08,10,4,-2,CaNi(PO3)4_15_sym,0
97.47036720717577,11.05149538986918,0.0048945,1.5505230400000003e-08,11,1,-7,CaNi(PO3)4_15_sym,0
97.3773099753756,2.137902038362881,0.0048945,1.5462922499999998e-08,5,7,-5,CaNi(PO3)4_15_sym,0
98.3153104266467,11.160058326505853,0.0048945,1.5911299600000002e-08,9,1,2,CaNi(PO3)4_15_sym,0
98.7153044772346,0.004619180514417336,0.0048945,1.6106148099999998e-08,5,5,4,CaNi(PO3)4_15_sym,0
98.00682927838531,1.0953303255531053,0.0048945,1.57628025e-08,7,5,2,CaNi(PO3)4_15_sym,0
97.48215683264722,5.803527323850256,0.0048945,1.5512702499999997e-08,11,3,-4,CaNi(PO3)4_15_sym,0
101.85036087124011,1.2242016853247424,0.0048945,1.76544369e-08,1,1,-9,CaNi(PO3)4_15_sym,0
99.55301246728418,1.4819106432321694,0.0048945,1.6512250000000003e-08,8,2,3,CaNi(PO3)4_15_sym,0
99.89512865309639,1.0741205009147745,0.0048945,1.6682305599999998e-08,9,1,-9,CaNi(PO3)4_15_sym,0
101.38299258570704,28.470761836063332,0.0048945,1.74187204e-08,3,3,-9,CaNi(PO3)4_15_sym,0
98.06405437942476,21.86970382038909,0.0048945,1.5790435600000004e-08,11,3,-5,CaNi(PO3)4_15_sym,0
98.75465592083782,3.5152087367679186,0.0048945,1.61239204e-08,6,6,2,CaNi(PO3)4_15_sym,0
98.34941166786194,4.249980191241698,0.0048945,1.59289641e-08,10,4,-6,CaNi(PO3)4_15_sym,0
99.18723857316428,0.016692737501961645,0.0048945,1.6335396100000003e-08,10,2,-8,CaNi(PO3)4_15_sym,0
99.51903425097625,16.196891924261678,0.0048945,1.6496833600000002e-08,8,4,-8,CaNi(PO3)4_15_sym,0
100.40534290896699,13.866653684380186,0.0048945,1.69338169e-08,7,3,-9,CaNi(PO3)4_15_sym,0
99.97423397598644,1.6705357551421969,0.0048945,1.6721076099999997e-08,6,4,4,CaNi(PO3)4_15_sym,0
98.15983481332844,0.24809006304050948,0.0048945,1.58357056e-08,4,8,-2,CaNi(PO3)4_15_sym,0
98.67039903441957,3.5872857504775912,0.0048945,1.6083312400000003e-08,0,8,3,CaNi(PO3)4_15_sym,0
98.19799594890253,0.2107988143635644,0.0048945,1.5855846399999997e-08,4,8,-1,CaNi(PO3)4_15_sym,0
98.52357361230185,9.981968565017072,0.0048945,1.6012371599999997e-08,9,5,-1,CaNi(PO3)4_15_sym,0
100.06542086533346,0.16512884332875655,0.0048945,1.6765070399999998e-08,4,6,-7,CaNi(PO3)4_15_sym,0
98.64468663290303,4.27712357153973,0.0048945,1.6070632900000003e-08,8,6,-5,CaNi(PO3)4_15_sym,0
98.73258010431285,3.3004214787291994,0.0048945,1.61137636e-08,11,3,-3,CaNi(PO3)4_15_sym,0
100.9022439202457,2.81066784321628,0.0048945,1.71793449e-08,5,5,-8,CaNi(PO3)4_15_sym,0
99.24122166276304,0.6466801234223963,0.0048945,1.6360968099999998e-08,9,5,-6,CaNi(PO3)4_15_sym,0
101.52853164684637,0.011116328698324988,0.0048945,1.7492707600000003e-08,6,2,5,CaNi(PO3)4_15_sym,0
98.95046194542068,8.119703299362067,0.0048945,1.6218022500000002e-08,8,6,-1,CaNi(PO3)4_15_sym,0
100.48765409473108,24.79970896794882,0.0048945,1.69728784e-08,4,6,4,CaNi(PO3)4_15_sym,0
99.28875462255192,0.04647945436145821,0.0048945,1.6384e-08,2,8,2,CaNi(PO3)4_15_sym,0
102.26380832602771,8.21645523497213,0.0048945,1.78623225e-08,5,1,6,CaNi(PO3)4_15_sym,0
99.47641889764581,11.584807745038594,0.0048945,1.6476289599999998e-08,11,1,-1,CaNi(PO3)4_15_sym,0
100.2858593420744,7.094631380398914,0.0048945,1.6874010000000003e-08,8,4,2,CaNi(PO3)4_15_sym,0
102.42118126085715,1.7756099024060041,0.0048945,1.7939923600000003e-08,3,5,-8,CaNi(PO3)4_15_sym,0
37.41999564262534,367.60752764678546,0.0044608,6.379160489999999e-10,1,1,1,NiO_225_sym,1
43.43517006378453,560.3488197334553,0.0044608,1.1296320999999998e-09,2,0,0,NiO_225_sym,1
62.96592395298163,271.5587173604927,0.0044608,4.491814440999999e-09,2,2,0,NiO_225_sym,1
75.45381027597719,96.10309751009535,0.0044608,8.478542241e-09,3,1,1,NiO_225_sym,1
